row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NIST_Omnivore1_1.mzML Peak area,NIST_Omnivore1_2.mzML Peak area,NIST_Omnivore1_3.mzML Peak area,NIST_Omnivore2_1.mzML Peak area,NIST_Omnivore2_2.mzML Peak area,NIST_Omnivore2_3.mzML Peak area,NIST_Vegan1_1.mzML Peak area,NIST_Vegan1_2.mzML Peak area,NIST_Vegan1_3.mzML Peak area,NIST_Vegan2_1.mzML Peak area,NIST_Vegan2_2.mzML Peak area,NIST_Vegan2_3.mzML Peak area,NIST_blank_1.mzML Peak area,NIST_blank_2.mzML Peak area,NIST_blank_3.mzML Peak area,Poolmix_1.mzML Peak area,Poolmix_2.mzML Peak area,Poolmix_3.mzML Peak area,QCmix_1.mzML Peak area,QCmix_2.mzML Peak area,QCmix_3.mzML Peak area,blank_1.mzML Peak area,blank_2.mzML Peak area,blank_3.mzML Peak area,blank_4.mzML Peak area,blank_5.mzML Peak area,blank_6.mzML Peak area
11158,432.2392738,6.8933992,,,,222,,,,,,,51151.926,47397.61,53332.96,50500.97,48471.75,56783.836,9231.4375,7383.794,10349.466,10727.338,11565.703,10598.713,0,0,0,36044.41,30599.523,26781.73,0,0,0,0,0,0,0,0,0
11167,364.2690682,6.9012012,,,,222,416,[M+NH4]+,,2,11169;11167,346.23551,24467.064,22744.086,20876.982,23329.531,23621.44,23571.7,29965.938,31652.688,31500.309,35678.117,36550.76,33889.656,0,0,0,33391.33,30526.096,28560.432,0,0,0,0,0,0,0,0,0
11171,202.1800062,6.9016175,,,,214,417,[M+NH4]+,,3,11179;11171;11176,184.14622,60497.406,57141.816,59984.96,61292.78,60669.4,60577.703,61657.62,62387.22,67748.336,61744.156,60406.633,67342.17,75178.24,74157.72,77288.305,63676.543,60190.855,62202.19,78008.1,72341.23,77131.76,77461.086,94239.25,72455.15,71771.375,72088.44,72078.85
11176,185.1535284,6.903208,,,,214,417,[M+H]+,,2,11171;11176,184.14622,133120.1,128810.03,131198.27,129343.734,125166.74,131468.22,129084.79,129114.66,136303.97,132255.36,128768.76,132365.89,159374.95,158417.61,158150.75,130612.44,130854.08,128052.18,158421.86,161243.47,162883.88,148830.44,148767.88,150272.45,152685.81,152727.17,155616.78
11179,167.1429482,6.904305,,,,214,417,[M+H-H2O]+,,2,11179;11171,184.14622,47294.64,50209.902,55832.457,54169.992,51006.75,53076.355,53639.625,56473.113,51879.883,54507.918,56540.363,52885.805,64122.7,63808.082,63534.55,54979.477,57080.746,52608.938,63196.41,65978.445,64750.703,62666.22,60699.594,65342.867,61275.375,63435.03,62731.78
11185,379.2952585,6.9062643,,,,222,,,,,,,75516.555,74713.76,75208.45,70469.734,68191.07,63148.22,64561.93,63904.082,65183.395,36207.957,39181.53,36980.39,0,0,0,67029.67,67283.664,63140.668,0,0,0,0,0,0,0,0,0
11186,395.2903902,6.9062643,,,,222,418,[M+H]+,,2,11184;11186,394.2828,109257.71,107966.16,105285.945,102498.29,101878.93,100228.195,121621.2,122088.02,126515.51,68366.31,71269.99,72328.67,0,0,0,116167.516,112235.64,101248.74,0,0,0,0,0,0,0,0,0
11184,417.2717052,6.9062643,,,,222,418,[M+Na]+,,2,11184;11186,394.2828,28221.844,25763.805,26700.541,25816.791,21832.777,20394.896,78777.39,76895.86,79051.33,35268.523,40892.715,37877.734,0,0,0,36496.273,36447.145,39539.11,0,0,0,0,0,0,0,0,0
11195,251.1255076,6.9080443,,,,222,,,,,,,23556.078,21873.342,23063.137,23181.148,31699.18,22503.455,35706.477,36708.527,33899.17,46872.35,46639.29,46100.812,2649.7358,1442.4548,1887.4069,36001.586,35023.85,32187.354,7186.9966,4954.45,2372.2017,4519.6787,1365.5955,8424.478,4860.069,4200.821,1753.1754
11197,327.14104,6.912689,,,,226,419,[M+Na]+,,3,11202;11242;11197,304.15189,41633.164,48736.766,49309.07,44674.88,42906.184,45083.793,53090.406,53793.94,54687.168,47391.555,46686.29,51093.79,114657.266,147161.58,124547.625,43799.664,44781.203,51752.168,117396.8,121801.66,139417.11,131007.48,127428.72,120305.05,119631.87,133712.86,118149.81
11198,681.3489209,6.9144473,,,,,,,,,,,53602.582,55135.184,54542.723,59804.12,57070.742,60734.75,5858.968,10655.106,16329.754,11712.896,19466.744,18856.305,0,0,0,44965.09,42768.082,39626.82,0,0,0,0,0,0,0,0,0
11202,343.1150989,6.9153943,,,,226,419,[M+K]+,,3,11242;11202;11197,304.15189,2317.9202,3800.341,3646.8013,5766.0923,5191.1465,6425.441,7464.2427,7479.9995,7803.009,6070.3223,2058.8997,6146.273,51493.61,64572.83,56830.652,4803.2817,6206.2705,5855.468,51118.56,62510.207,57701.812,51769.383,55538.3,54323.816,61060.77,52977.914,58999.99
11163,309.1673679,6.924637,,,,222,,,,,,,30722.443,30890.934,38930.15,39082.105,35872.203,33005.254,6307.4414,3594.5374,7695.7983,14777.889,7819.569,10044.152,4088.8105,6429.0195,3154.1926,21520.85,22382.451,26753.81,1451.1759,3808.7686,3566.8354,7990.1504,3903.9456,2197.641,5100.581,2608.8474,6977.851
11203,611.3427208,6.924696,,,,229,,,,,,,132156.31,258642.7,244863.72,126661.01,250983.98,148795.6,36757.305,36957.047,37162.25,41838.67,44732.52,48553.15,0,0,0,191182.36,78138.69,80135.69,0,0,0,0,0,0,0,0,0
11209,303.169757,6.9257755,,,,226,,,,,,,69926.336,65556.89,74389.16,69439.945,69712.25,65549.87,33077.63,39703.242,32380.398,39483.906,55477.598,62844.04,0,0,0,65057.5,41627.418,47420.758,0,0,0,0,0,0,0,0,0
11213,373.155583,6.9257755,,,,,,,,,,,24930.13,25906.16,24139.074,21348.072,22362.773,23926.877,19371.824,20669.27,21694.16,26567.137,29094.664,29441.918,0,0,0,26084.383,23955.76,23242.525,0,0,0,0,0,0,0,0,0
11219,411.1988571,6.9340158,,,,226,420,[M+Na]+,,2,11219;11218,388.2097,19040.738,18572.521,21041.941,23237.404,22915.621,23445.922,20208.16,21678.873,20104.506,37936.664,36737.863,38395.01,1227.157,239.44812,747.4574,29397.635,26034.865,24225.152,119.41847,976.4525,327.82312,1260.512,463.02957,962.35516,143.83986,592.9451,786.7204
11218,406.243589,6.934422,,,,226,420,[M+NH4]+,,2,11219;11218,388.2097,33911.19,34029.953,32780.73,35632.777,38472.17,38376.707,46213.68,47304.332,45569.2,75241.21,74809.414,78819.64,2318.365,2297.819,627.61304,49002.25,50775.418,44497.39,152.3913,603.1188,275.6765,248.55814,806.7062,326.92255,858.0963,1282.6266,987.811
11233,319.201786,6.940603,,,,226,,,,,,,74709.53,70775.27,75233.414,58045.055,60557.223,61006.305,11151.856,11859.932,12890.253,18114.697,17513.984,20705.926,0,0,0,45148.38,41674.457,38148.01,0,0,0,0,0,0,0,0,0
11229,239.1268528,6.944764,,,,226,,,,,,,29052.406,26891.404,29994.064,31052.387,29500.406,28884.113,33732.473,34718.508,32302.92,23612.66,26091.387,25007.055,23354.994,23381.531,21630.324,34414.09,31803.266,31504.104,16552.176,21792.15,16583.078,21933.047,13902.942,16228.112,22059.37,22373.5,16682.51
11235,439.3528561,6.9455757,,,,226,,,,,,,18872.93,19699.537,17716.756,21580.852,21626.17,22247.39,20494.799,21422.193,21098.096,22012.068,22378.4,22699.23,25187.59,25436.287,26045.824,31183.254,28800.932,32471.566,0,0,0,0,0,0,0,0,0
11242,322.1857246,6.9469323,,,,226,419,[M+NH4]+,,3,11202;11242;11197,304.15189,135995.38,171826.31,155439.98,149067.5,154955.72,166749.98,179393.88,160991.27,173595.89,158478.16,169402.6,169036.83,123469.36,129311.06,125171.625,168180.62,165787.81,170214.55,122032.95,127625.09,121711.04,123193.805,120951.23,134266.44,125001.39,127616.305,127776.695
11238,379.2467806,6.947112,,,,226,,,,,,,29286.695,33091.48,27967.248,27685.592,21964.088,29545.547,33940.688,28149.912,31085.463,36351.46,35889.57,40966.82,0,0,0,29507.746,30227.885,30516.479,0,0,41.285336,0,0,0,118.069,0,32.277237
11255,480.3081917,6.9511523,,,,,,,,,,,47806.043,22915.086,24475.936,65815.32,22386.512,68000.01,81534.76,71420.84,93796.39,41621.27,94898.1,49380.68,0,0,0,34722.914,80279.195,39482.29,0,0,0,0,0,0,0,0,0
11246,478.2989368,6.951712,,,,226,,,,,,,51017.78,51322.617,48989.273,52299.324,49695.72,49877.234,448419.7,455227.03,460292.7,355982.72,369630.34,374996.75,0,37.34104,104.12508,232738.61,232125.47,222291.81,48.31608,0,34.852146,51.73761,37.903214,0,0,0,74.5631
11258,435.260364,6.953755,,,,,,,,,,,19928.613,22793.031,19848.572,18545.438,20202.982,20420.395,20197.307,20386.137,19671.432,22250.736,22337.934,23079.555,0,0,0,23965.277,22549.758,19564.338,0,0,0,0,0,0,0,0,0
11259,706.1777583,6.956648,,,,,,,,,,,0,0,0,0,0,0,17142.6,19105.684,19200.744,22171.691,19934.191,19918.064,0,0,0,9818.678,9761.303,9613.63,0,0,0,0,0,0,0,0,0
11306,351.2154224,6.9584575,,,,188,,,,,,,77316.56,74022.766,77594.44,73124.75,81092.13,72131.09,179862.3,187040.12,192491.77,216165.05,221073.05,216105.94,232.78497,296.28677,134.7386,152166.2,149957.88,136888.89,249.05835,273.43698,390.96222,366.61395,92.12625,468.3676,93.16327,284.17654,316.1113
11272,397.2120884,6.9681716,,,,229,421,[M+H]+,,2,11274;11272,396.20467,120267.36,116086.76,112132.25,107640.95,108703.85,109379.555,36194.4,35955.664,36594.203,46643.094,43507.367,43478.938,0,0,0,82401.17,82641.43,69333.195,0,0,0,0,0,0,0,0,0
11274,419.1937525,6.9681716,,,,229,421,[M+Na]+,,2,11272;11274,396.20467,81189.54,78766.22,72378.63,70328.836,67897.45,66304.85,21660.16,21773.203,23996.758,30209.342,27604.736,30113.705,0,0,0,53869.16,54647.88,44373.48,0,0,0,0,0,0,0,0,0
11290,243.1589355,6.9783306,,,,229,422,[M+H]+,,2,11298;11290,242.15162,19221.107,13225.998,16128.347,15266.538,15316.658,15596.547,17526.135,16442.193,16528.629,17951.834,15336.953,16961.762,17915.99,13088.974,17071.773,19359.95,18179.002,16021.645,18400.238,17261.232,13053.539,18747.52,18937.984,10829.433,21478.416,19115.97,18132.143
11298,260.1853951,6.9825635,,,,229,422,[M+NH4]+,,2,11298;11290,242.15162,51402.332,47782.973,38379.47,50012.473,41108.61,50491.9,44038.754,40685.266,44793.79,40331.67,46332.34,36193.84,38219.332,32248.775,40114.215,40498.566,33312.5,35258.54,23723.605,33192.086,33527.293,35247.31,33882.145,36124.89,35675.664,33438.13,26430.89
11325,508.2418544,6.9839916,,,,,,,,,,,18817.553,21167.793,20261.703,22441.682,21099.404,23537.932,2685.1152,2896.8325,3778.4238,6212.5366,5265.3516,6071.8286,0,0,0,14090.603,12645.53,10334.995,0,0,0,0,0,0,0,0,0
11319,486.259653,6.9842005,,,,229,,,,,,,25867.336,27280.068,24087.18,23711.297,23536.723,25685.701,7058.1025,6886.243,6657.687,9189.271,8879.347,9331.826,0,0,0,18339.383,17675.111,15280.376,0,0,0,0,0,0,0,0,0
11312,607.3124629,6.9847465,,,,229,,,,,,,78703.85,45542.62,73750.516,47896.46,79927.48,43864.77,42217.582,40186.867,40803.39,63812.543,61242.16,64867.203,0,0,0,70119.48,65136.01,53245.344,0,0,0,0,0,0,0,0,0
11322,158.9757249,6.985455,,,,,,,,,,,0,0,0,0,0,0,24886.55,24778.156,24126.076,10148.5,8577.502,10525.304,0,0,0,9739.969,9529.892,7809.957,0,0,0,0,0,0,0,0,0
11351,278.0389508,6.9854646,,,,,,,,,,,0,0,0,0,0,0,16342.462,16192.589,15026.449,7172.9346,6239.568,6780.618,0,0,0,6602.907,6826.615,5979.0835,0,0,0,0,0,0,0,0,0
11320,275.0384736,6.986738,,,,219,,,,,,,0,0,0,0,0,0,157365.48,149092.19,149646.98,69951.16,66011.38,69969.83,0,0,0,64243.844,66145.4,57342.785,0,0,0,0,0,0,0,0,0
11457,306.0807867,6.986738,,,,219,,,,,,,0,0,0,0,0,0,1524715.8,1551155.8,1510413.1,694846.7,692773.25,694113.06,0,0,0,663538.9,667563.5,610370.25,0,0,0,0,0,0,0,0,0
11331,309.0810664,6.986738,,,,219,,,,,,,0,0,0,0,0,0,174178.66,183657.14,180540.39,81490.42,78533.086,79677.09,0,0,0,78767.875,73689.16,70069.4,0,0,0,0,0,0,0,0,0
11299,477.2468669,6.988134,,,,229,423,[M+Na]+,,2,11296;11299,454.25742,182572.81,174331.34,168065.34,139126.73,139606.12,145092.73,11647.133,8865.269,6126.51,41419.086,14328.597,27168.637,0,0,0,107566.69,94078.86,81698.95,0,0,0,0,0,0,0,0,0
11333,452.3114256,6.9893746,,,,217,,,,,,,34331.203,30879.549,30455.484,30646.45,31705.385,32360.295,10207.676,8409.6875,10258.497,12455.555,12298.215,12507.472,0,0,0,27006.453,24024.83,19847.324,0,0,0,0,0,0,0,0,0
11334,470.228408,6.990134,,,,,,,,,,,37376.137,20034.916,34163.664,22193.373,21672.617,41028.754,15707.88,30158.521,31595.838,32652.756,32568.303,33112.688,0,0,0,20344.195,36228.29,17953.033,0,0,0,0,0,0,0,0,0
11296,455.2644723,6.991935,,,,229,423,[M+H]+,,2,11299;11296,454.25742,246229.53,233021.73,230086.23,185279.28,189254.42,195423.48,6397.055,9537.829,9705.898,6993.786,9466.945,13566.948,0,0,0,126126.47,110088.05,87457.52,0,0,0,0,0,0,0,0,0
11344,609.3278903,6.9979587,,,,217,424,[M+H]+,,2,11345;11344,608.32064,648284,643519.6,637478.44,646991.75,645903.8,652227.4,244297.67,241600.34,249748.94,330824.2,329192.9,340243.44,0,0,0,516041.28,496626.38,436090.16,0,0,0,0,0,0,0,0,0
11345,631.3098909,6.9979587,,,,217,424,[M+Na]+,,2,11345;11344,608.32064,99039.17,99190.72,94367.37,107471.914,94976.9,107636.1,32993.047,32401.057,34337.81,49852.047,48781.99,50170.65,0,0,0,86283.695,75242.23,64810.996,0,0,0,0,0,0,0,0,0
11304,346.2582545,7.0045395,,,,188,,,,,,,34785.67,35166.633,31345.88,26570.133,26220.275,35484.746,67775.336,60420.613,67834.62,63103.89,47620.97,72288.71,0,0,0,83150.65,76653.57,69021.75,0,0,0,64.92742,37.195168,107.72586,62.174065,0,56.046402
11368,399.3213705,7.008309,,,,,,,,,,,27629.787,27067.957,25981.395,22528.336,23585.068,25062.822,25750.486,23736.824,24906.404,15713.096,14936.732,15468.409,0,0,0,25802.559,24375.31,24125.656,0,0,0,0,0,0,0,0,0
11376,421.3021941,7.0096116,,,,,,,,,,,11390.934,10007.273,10109.933,9840.564,9565.521,7348.0474,24502.01,26531.238,24366.371,11969.03,10074.417,10785.588,0,0,0,12038.443,12483.133,12088.159,0,0,0,0,0,0,0,0,0
11356,265.1777082,7.0097136,,,,218,425,[M+Na]+,,2,11373;11356,242.18822,5680.4688,3348.1533,4434.9062,4809.3486,3787.056,3290.386,9865.438,4202.7515,1384.1411,5254.328,6108.7603,8149.9863,14509.381,16263.103,15687.136,4085.0244,6416.2856,3357.0557,17756.852,12633.149,14947.1045,19500.342,19471.402,948.78125,24710.646,11742.003,20130.719
11371,404.1337397,7.0120163,,,,,,,,,,,0,0,0,0,0,0,23005.879,20268.951,21882.43,29091.69,27810.285,25458.959,0,0,0,12659.894,12192.613,11532.527,0,0,0,0,0,0,0,0,0
11373,243.1952305,7.0145116,,,,218,425,[M+H]+,,2,11373;11356,242.18822,15120.24,12292.505,14117.584,12760.789,14779.975,13497.909,15240.856,14069.111,15756.182,14467.703,13413.523,14007.758,22978.084,21054.611,22040.371,13095.609,15049.619,14500.562,19280.38,20639.957,21101.273,21773.56,20207.182,20594.514,21331.314,20925.457,21573.578
11378,383.2048599,7.02476,,,,193,,,,,,,19307.111,18139.58,27892.557,29018.197,32401.092,30872.398,21625.219,25944.316,19222.348,39490.355,29547.926,34655.03,3719.8853,1781.019,1933.2146,27177.377,22748.656,20658.201,3295.2825,6647.225,2444.7336,1547.7366,1199.6327,3224.4287,6101.3716,6560.4736,2580.621
11379,506.2779938,7.02505,,,,,,,,,,,18019.008,18105.367,18105.252,20981.158,20980.504,19091.36,14472.523,11669.014,11588.603,13711.8545,13962.965,15836.756,0,0,0,16654.926,15236.649,17698.592,0,0,0,0,0,0,0,0,0
11390,756.3964166,7.032427,,,,209,,,,,,,57125.414,54211.24,56630.64,60393.82,58214.12,57373.94,5846.0664,2970.9915,2853.1062,10379.234,8956.705,9345.166,0,0,0,36088.516,34399.773,30975.342,0,0,0,0,0,0,0,0,0
11395,410.2895937,7.03681,,,,209,,,,,,,37512.336,37815.625,38862.965,34986.86,36633.617,39340.15,43004.168,40305.273,43467.727,46657.477,44309.766,48190.383,0,0,0,46727.008,44223.8,41356.95,0,0,0,0,0,0,0,0,0
11394,341.156795,7.038903,,,,195,426,[M+Na]+,,2,11394;11398,318.16762,6320.741,4293.8984,6417.9985,7130.391,7814.2563,6487.0107,7498.3447,6564.5415,7015.978,5753.3413,8780.752,8423.411,15188.499,15097.72,10760.641,5217.5747,6485.4995,6384.0923,10917.518,17299.738,10780.854,19837.627,19969.492,9986.859,14573.823,15244.947,17845.088
11408,281.1730055,7.0440845,,,,233,,,,,,,7467.2197,6422.4736,6114.0737,6344.7144,6239.527,10475.49,19118.94,19645.707,22867.713,26013.896,36885.023,21161.766,540.4897,2036.3049,1048.8271,17144.256,14378.992,13588.6,556.8531,576.8508,1178.5726,1162.906,1269.5172,537.26654,1673.6117,741.7904,783.64215
11398,357.1308201,7.044715,,,,195,426,[M+K]+,,2,11394;11398,318.16762,0,0,0,0,0,0,0,0,340.19885,0,0,0,5164.816,5148.814,5573.562,0,0,0,4461.2593,6228.0557,5398.1,5183.7285,5171.989,11790.58,5568.147,5346.674,12434.404
11409,352.1152224,7.0456624,,,,196,427,[M+Na]+,,2,11417;11409,329.12608,0,0,0,0,0,0,0,0,0,0,0,0,1667.8439,2006.3917,1746.4396,0,0,0,1138.9026,2117.849,2576.745,0,0,0,0,0,0
11410,449.1702664,7.04678,,,,211,,,,,,,18367.793,17727.508,19285.246,19217.297,18377.71,17203.922,0,1154.6594,614.1908,0,482.54877,0,0,0,0,11064.62,10730.411,11050.945,0,0,0,0,0,0,0,0,0
11407,758.411758,7.0469112,,,,211,,,,,,,56923.02,57441.332,55654.008,62667.867,61232.793,62725.83,3645.681,1854.3523,3536.956,4011.9976,10701.082,5721.4097,0,0,0,34951.438,33725.402,29887.582,0,0,0,0,58.59957,0,0,0,0
11417,330.1334284,7.050015,,,,196,427,[M+H]+,,2,11417;11409,329.12608,0,0,0,0,0,0,0,1266.013,568.10236,0,596.0706,0,6386.367,6586.5547,6344.9907,829.17065,803.8043,0,4246.61,7662.089,9380.639,0,0,0,0,0,0
11456,477.2466796,7.05446,,,,233,428,[M+Na]+,,2,11456;11452,454.2572,107475.79,108559.914,111213.72,88943.586,89890.48,77976.64,19751.236,19533.086,15015.345,15310.007,7352.813,8937.718,0,0,0,58319.387,59868.7,48025.29,0,0,0,0,0,0,0,0,0
11452,455.2642135,7.054806,,,,233,428,[M+H]+,,2,11456;11452,454.2572,115232.875,127105.35,124260.766,106168.01,106255.26,102520.89,8052.388,6049.5957,8435.735,13306.669,7542.6714,10163.537,0,0,0,66481.35,61095.965,60238.664,0,0,0,0,0,0,0,0,0
11431,316.1541692,7.058967,,,,233,,,,,,,6773.932,6538.9854,6437.2705,5557.5806,5521.8794,6777.7666,102217.234,99841.29,101948.53,50628.516,50946.12,48304.477,0,0,0,38308.355,37950.066,36628.547,0,0,0,0,0,0,0,0,0
11438,299.1274523,7.059287,,,,,,,,,,,0,0,0,0,0,0,22871.094,23327.256,24277.23,9864.484,8732.057,8674.861,0,0,0,8936.263,6268.4893,7163.377,0,0,0,0,0,0,0,0,0
11441,379.2464576,7.059633,,,,233,,,,,,,27912.121,29025.082,23888.643,26425.04,25819.547,26099.96,55784.195,62917.16,57207.297,64093.914,59844.164,61722.22,0,0,0,49550.41,49543.117,43577.527,0,34.928127,41.285336,34.83055,0,37.39309,0,0,32.277237
11445,613.3574176,7.060041,,,,233,,,,,,,98502.01,103347.82,101810.33,108449.805,106813.11,103933.86,48879.004,49130.207,51324.418,61415.215,70058.15,68459.57,0,0,0,89317.3,89476,77953.82,0,0,0,0,0,0,0,0,0
11466,295.2263405,7.068327,,,,233,,,,,,,27806.941,26582.664,25051.412,24521.809,24888.537,26341.176,47015.28,43427.125,56897.656,42436.125,41786.645,47449.363,0,0,0,52151.5,45451.164,41427.1,0,0,0,0,0,0,0,0,0
11488,402.2488697,7.0685544,,,,233,,,,,,,17222.777,28732.291,30114.59,32000.176,30883.434,30695.312,48312.863,66296.914,64851.82,104671.09,75847.01,95690.305,1696.3075,714.2082,1018.28955,41283.28,40119.168,39381.945,1328.7758,2582.3445,772.9779,1556.9586,1336.9557,1097.2443,560.23126,1034.1105,1649.3313
11405,612.3455456,7.069998,,,,,,,,,,,67817.96,68084.87,69848.586,76955.63,69843.34,70278.83,23105.465,21489.969,16153.538,26094.863,29548.977,31959.93,0,0,0,50587.39,55019.766,48543.402,0,0,0,0,0,0,0,0,0
11468,504.2108209,7.071895,,,,,,,,,,,19273.363,20948.709,19047.342,20426.408,21944.102,19772.672,3086.6438,1602.4478,2108.7212,4690.1685,6212.407,3677.2246,0,0,0,13615.606,12383.35,10459.678,0,0,0,0,0,0,0,0,0
11475,482.2286239,7.072645,,,,233,,,,,,,42197.742,39156.293,38495.496,40256.957,40951.484,43290.227,8201.634,8214.131,6931.7236,11283.029,13470.689,12623.889,0,0,0,27603.77,26355.348,24368.207,0,0,0,0,0,0,0,0,0
11465,381.3009916,7.072664,,,,,,,,,,,22677.29,22812.568,22037.13,21736.547,22480.916,21016.926,28580.182,26261.871,29100.623,15766.198,14886.581,16410.604,0,0,0,25244.969,23252.123,23976.904,0,0,0,0,0,0,0,0,0
11474,379.2950369,7.072673,,,,233,429,[M+H]+,,2,11474;11482,378.28762,805063.25,783358.25,780896.4,763285.5,664748,757429.06,950272.56,934906.2,962931.3,544068.94,525941.3,559533.3,0,0,0,826902.3,805644.25,757328.4,0,0,0,0,0,0,0,0,0
11482,401.2767054,7.0739436,,,,233,429,[M+Na]+,,2,11474;11482,378.28762,84582.55,78478.38,74137.914,69586.56,55156.426,53296.133,171512.08,167032.1,170749.6,78512.32,82128.01,85573.66,0,0,0,87361.21,73235.18,94354.07,0,0,0,0,0,0,0,0,0
11512,380.2983559,7.0739613,,,,233,,,,,,,170525.62,185910.64,163146.89,159822.28,155950,167863.38,206808.3,223631.42,203283.47,127086.5,124156.734,119596.32,0,0,0,180685.58,188482.3,180920.66,0,0,0,0,0,0,0,0,0
11505,633.3249908,7.075753,,,,233,430,[M+Na]+,,2,11505;11503,610.33543,28111.707,21487.066,21327.82,26598.637,25679.047,23742.137,6384.928,4162.2104,4729.7793,8235.793,9666.924,8800.483,0,0,0,19033.826,15963.134,15625.993,0,0,0,0,0,0,0,0,0
11487,347.2423589,7.076522,,,,233,432,[M+H]+,,3,11489;11500;11487,346.23516,19675.482,19689.836,17523.943,20376.734,19236.51,19246.303,72742.766,68534.19,71915.6,80782.12,80491.02,89924.914,0,0,0,51316.44,50997.785,48768.98,0,0,0,0,0,0,0,0,0
11489,364.2687963,7.076522,,,,233,432,[M+NH4]+,,4,11491;11489;11487;11500,346.23516,52684.992,48747.832,49119.53,56201.56,48759.098,55154.285,204044.62,202000.11,195586.8,225420,229877.86,264293.6,0,0,0,148135.83,145961.28,129864.63,0,0,0,0,0,0,0,0,0
11501,589.3016665,7.076522,,,,233,431,[M+H]+,,2,11502;11501,588.29429,1176929.2,1158821.8,1128725.1,1516522.5,1419708.6,1438362.1,1467362,1464637.6,1441479.5,1249405.1,1274593,1337750.9,0,0,0,1566432.5,1596887,1527338.8,0,0,0,0,0,0,0,0,0
11502,611.2834072,7.076522,,,,233,431,[M+Na]+,,2,11502;11501,588.29429,159317.28,156297.92,152643.95,198902.22,193400.58,198287.1,199243.88,196082.06,192759.17,181236.02,182329.02,192873.66,0,0,0,218008.53,215832.38,209930.58,0,0,0,0,0,0,0,0,0
11503,611.3423717,7.076522,,,,233,430,[M+H]+,,2,11505;11503,610.33543,210467.98,190500.28,195383.55,212535.55,208514.45,208005.72,65179.027,59712.793,55876.164,78130.13,80802.08,81915.234,0,0,0,148296.83,152259.64,139514.78,0,0,0,0,0,0,0,0,0
11504,681.3480668,7.07652,,,,233,,,,,,,40783.52,38364.24,39253.94,62981.863,37514.188,61764.14,28916.375,31724.17,12748.385,39449.746,14431.603,14481.464,0,0,0,39977.29,26464.805,33674.742,0,0,0,0,0,0,0,0,0
11497,443.2401767,7.0779576,,,,233,435,[M+K]+,,3,11554;11533;11497,404.27703,33451.94,33027.598,22216.697,32850.3,25454.738,31203.662,53232.84,45360.348,51518.98,60747.45,63835.85,62375.105,0,0,0,50774.77,49162.633,40574.09,0,0,0,0,0,0,0,0,0
11435,659.3043171,7.0783114,,,,233,436,[M+Na]+,,2,11444;11435,636.31515,43412.055,45508.75,46031.484,30950.863,49168.836,41139.21,2020.6577,4014.3376,4418.8994,8671.381,9171.421,7855.7036,0,0,0,26518.82,23445.926,19941.855,0,0,0,0,0,0,0,0,0
11473,612.286575,7.079087,,,,,,,,,,,57820.797,42338.137,58720.438,54421.29,72622.625,69571.32,72921.22,76185.24,40068.64,63227.89,42728.645,70569.336,0,0,0,56310.9,52765.227,77798.22,0,0,0,0,0,0,0,0,0
11491,329.23181,7.0796237,,,,233,432,[M+H-H2O]+,,2,11489;11491,346.23516,1945.468,3328.1807,1735.1294,2754.2578,2849.9893,2904.543,16621.18,12498.969,16334.503,18354.855,14003.844,16682.31,51.174953,56.92933,59.932114,10766.463,9133.51,9008.603,0,42.798965,91.228546,35.910057,0,0,67.619385,28.482868,41.28239
11500,369.2246847,7.0828714,,,,233,432,[M+Na]+,,3,11489;11487;11500,346.23516,68690.234,66361.586,69612.38,70527.95,66493.67,69382.75,216534.05,210506.3,204932,261153.4,259826.19,286220.47,269.92822,1032.8945,75.26013,169916.66,158356.94,142614.77,134.2873,69.73031,475.4173,297.85187,87.83006,131.29393,371.6637,119.04535,282.71567
11526,591.316226,7.090727,,,,233,433,[M+H]+,,2,11526;11534,590.30875,738338.94,692591.5,687863.75,906024.5,851313.2,860388.94,699907.25,683586.2,654658.94,604574.9,616120.1,642145.25,0,0,0,845985.3,843324.56,843618.6,0,0,0,0,0,0,0,0,0
11484,311.2210236,7.091245,,,,233,,,,,,,9456.52,9333.87,9903,7022.677,11928.768,8443.072,29518.91,37743.86,53654.168,38375.35,38858.54,64077.926,51.123016,65.66257,50.35031,23648.887,46749.7,25374.514,43.794132,46.354294,45.963882,152.06229,53.42247,89.83327,54.301277,88.92584,80.23107
11532,305.1859318,7.0933194,,,,233,,,,,,,43468.414,45557.023,37912.67,42865.67,35285.105,40175.32,23901.094,23329.27,23972.172,31721.607,32941.664,30779.275,0,0,0,39359.777,39758.035,32719.426,0,0,0,0,0,0,0,0,0
11534,613.2977695,7.093306,,,,233,433,[M+Na]+,,2,11526;11534,590.30875,94515.1,96173.42,90738.53,124063.445,115907.85,116760.58,94205.6,92515.44,91014.45,84420.84,83740.09,86585.65,0,0,0,121654.164,117510.73,113806.914,0,0,0,0,0,0,0,0,0
11531,375.1708749,7.0946045,,,,,,,,,,,24536.715,25009.875,22887.309,22456.049,22418.004,21673.988,16084.532,13641.234,16728.646,20092.34,19741.717,19400.857,0,0,0,21318.334,23234.512,22296.414,0,0,0,0,0,0,0,0,0
